Course ID,Subject,Catalog,Rq Group,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,Min Points,Min Units,Incl Equiv,Term,Assoc,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
11144,MUS, 215P,7725,50,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11144,MUS, 215P,7725,60,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11144,MUS, 215P,7725,70,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11144,MUS, 215P,7725,80,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11144,MUS, 215P,7725,90,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11144,MUS, 215P,7725,100,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11145,MUS, 215Q,7727,10,CRSE,4,0,PRE,,,,,,,,SMPL,11145,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11145,MUS, 215Q,7727,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11145,MUS, 215Q,7727,30,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,40,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,50,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,60,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,70,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,80,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,90,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11145,MUS, 215Q,7727,100,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11146,MUS, 215R,7849,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11146,MUS, 215R,7849,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11146,MUS, 215R,7849,30,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11146,MUS, 215R,7849,40,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11146,MUS, 215R,7849,50,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11146,MUS, 215R,7849,60,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11146,MUS, 215R,7849,70,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11146,MUS, 215R,7849,80,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11146,MUS, 215R,7849,90,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11147,MUS, 215S,7855,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11147,MUS, 215S,7855,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11147,MUS, 215S,7855,30,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11147,MUS, 215S,7855,40,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11147,MUS, 215S,7855,50,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11147,MUS, 215S,7855,60,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11147,MUS, 215S,7855,70,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11147,MUS, 215S,7855,80,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11147,MUS, 215S,7855,90,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11148,MUS, 215T,7693,10,CRSE,4,0,PRE,,,,,,,,SMPL,11102,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11148,MUS, 215T,7693,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11148,MUS, 215T,7693,30,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11148,MUS, 215T,7693,40,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11148,MUS, 215T,7693,50,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11149,MUS,2410,7583,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11149,MUS,2410,7583,20,CRSE,0,0,PRE,,,,,,,,SMPL,11106,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11150,MUS,2420,7584,10,CRSE,0,0,PRE,,,,,,,,SMPL,11149,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11150,MUS,2420,7584,20,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
11153,MUS,2550,7585,10,COND,0,0,,,LVL,GE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11154,MUS,2560,7586,10,COND,0,0,,,LVL,GE,20,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11156,MUS,2600,7587,10,CRSE,0,0,PRE,,,,,,,,SMPL,11105,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11156,MUS,2600,7587,20,CRSE,0,0,PRE,,,,,,,,SMPL,11106,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11156,MUS,2600,7587,30,COND,0,0,,,PL,IN,31,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
11156,MUS,2600,7587,40,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
11157,MUS,3050,7594,10,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11157,MUS,3050,7594,20,CRSE,0,0,PRE,,,,,,,,SMPL,9000,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11160,MUS,2690,7588,10,CRSE,0,0,PRE,,,,,,,,SMPL,11127,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11161,MUS,2700,7722,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11164,MUS,4120,7688,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11166,MUS,2740,7589,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11168,MUS,2760,7893,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11169,MUS,2770,7590,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11172,MUS,2780,7591,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11173,MUS,2790,7592,10,CRSE,0,0,PRE,,,,,,,,SMPL,11120,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11173,MUS,2790,7592,20,CRSE,0,0,PRE,,,,,,,,SMPL,11127,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11173,MUS,2790,7592,30,CRSE,0,0,PRE,,,,,,,,SMPL,11160,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11173,MUS,2790,7592,40,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
11176,MUS, 315A,7595,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11177,MUS, 315B,7596,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11177,MUS, 315B,7596,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11177,MUS, 315B,7596,30,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11177,MUS, 315B,7596,40,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11177,MUS, 315B,7596,50,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11177,MUS, 315B,7596,60,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11177,MUS, 315B,7596,70,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11177,MUS, 315B,7596,80,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11177,MUS, 315B,7596,90,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11178,MUS, 315C,7597,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11179,MUS, 315D,7598,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11180,MUS, 315E,7599,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11181,MUS, 315F,7600,10,CRSE,0,0,PRE,,,,,,,,SMPL,11134,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11181,MUS, 315F,7600,20,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11182,MUS, 315G,7601,10,CRSE,4,0,PRE,,,,,,,,SMPL,11135,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11182,MUS, 315G,7601,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11182,MUS, 315G,7601,30,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,40,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,50,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,60,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,70,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,80,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,90,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11182,MUS, 315G,7601,100,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11183,MUS, 315H,7602,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11184,MUS, 315I,7603,10,COND,0,0,,,PL,IN,31,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11184,MUS, 315I,7603,20,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11185,MUS, 315J,7604,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11186,MUS, 315K,7605,10,CRSE,0,0,PRE,,,,,,,,SMPL,11139,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11186,MUS, 315K,7605,20,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11187,MUS, 315L,7606,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11188,MUS, 315M,7607,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11189,MUS, 315N,7608,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11190,MUS, 315O,7609,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11191,MUS, 315P,7610,10,CRSE,4,0,PRE,,,,,,,,SMPL,11144,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11191,MUS, 315P,7610,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11191,MUS, 315P,7610,30,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,40,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,50,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,60,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,70,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,80,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,90,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11191,MUS, 315P,7610,100,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11192,MUS, 315Q,7611,10,CRSE,4,0,PRE,,,,,,,,SMPL,11145,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11192,MUS, 315Q,7611,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11192,MUS, 315Q,7611,30,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,40,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,50,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,60,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,70,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,80,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,90,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11192,MUS, 315Q,7611,100,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11193,MUS, 315R,7612,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11193,MUS, 315R,7612,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11193,MUS, 315R,7612,30,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11193,MUS, 315R,7612,40,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11193,MUS, 315R,7612,50,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11193,MUS, 315R,7612,60,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11193,MUS, 315R,7612,70,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11193,MUS, 315R,7612,80,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11193,MUS, 315R,7612,90,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11194,MUS, 315S,7613,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11194,MUS, 315S,7613,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11194,MUS, 315S,7613,30,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11194,MUS, 315S,7613,40,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11194,MUS, 315S,7613,50,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11194,MUS, 315S,7613,60,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11194,MUS, 315S,7613,70,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11194,MUS, 315S,7613,80,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11194,MUS, 315S,7613,90,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11195,MUS, 315T,7614,10,CRSE,4,0,PRE,,,,,,,,SMPL,11148,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11195,MUS, 315T,7614,20,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11195,MUS, 315T,7614,30,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11195,MUS, 315T,7614,40,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11195,MUS, 315T,7614,50,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11198,MUS,3190,7682,10,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11198,MUS,3190,7682,20,RQ,0,0,CO,61,,,,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
11199,MUS,3400,7009,10,CRSE,0,0,PRE,,,,,,,,SMPL,11150,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11203,MUS,3440,7615,10,CRSE,0,0,PRE,,,,,,,,SMPL,11150,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11206,MUS,3600,7684,10,COND,0,0,,,PL,EQ,MEDBM,,,,SMPL,,ALL,Y,Y,0,0,,,0,,(,,,0,0,,,
11206,MUS,3600,7684,20,COND,0,0,,,PL,EQ,MEDMAJ,,,,SMPL,,ALL,Y,Y,0,0,,,0,OR,),,,0,0,,,
11206,MUS,3600,7684,30,CRSE,0,0,PRE,,,,,,,,SMPL,11109,ALL,Y,Y,2,0,Y,,0,AND,,,,0,0,,,
11206,MUS,3600,7684,40,CRSE,0,0,PRE,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11206,MUS,3600,7684,50,CRSE,0,0,CO,,,,,,,,SMPL,8999,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11206,MUS,3600,7684,60,COND,0,0,,,PR,NE,NDG,,,,SMPL,,ALL,Y,Y,0,0,,,0,AND,,,,0,0,,,
11207,MUS,3610,7685,10,CRSE,0,0,PRE,,,,,,,,SMPL,11206,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11209,MUS,3630,6688,10,CRSE,0,0,PRE,,,,,,,,SMPL,11206,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11209,MUS,3630,6688,20,CRSE,0,0,PRE,,,,,,,,SMPL,11207,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11212,MUS,3660,7686,10,CRSE,0,0,PRE,,,,,,,,SMPL,11150,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11223,MUS,4100,7687,10,COND,0,0,,,PL,NI,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11224,MUS,4130,6324,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11226,MUS, 415A,7689,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11227,MUS, 415B,7690,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11227,MUS, 415B,7690,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11227,MUS, 415B,7690,30,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11227,MUS, 415B,7690,40,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11227,MUS, 415B,7690,50,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11227,MUS, 415B,7690,60,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11227,MUS, 415B,7690,70,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11227,MUS, 415B,7690,80,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11227,MUS, 415B,7690,90,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11228,MUS, 415C,7704,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11229,MUS, 415D,7705,10,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11230,MUS, 415E,7706,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11231,MUS, 415F,7695,10,CRSE,4,0,PRE,,,,,,,,SMPL,11181,ALL,Y,Y,0,0,Y,,0,,,,,0,0,,,
11231,MUS, 415F,7695,20,CRSE,0,0,CO,,,,,,,,SMPL,11074,ALL,Y,Y,0,0,Y,,0,AND,,,,0,0,,,
11232,MUS, 415G,7707,10,CRSE,4,0,PRE,,,,,,,,SMPL,11182,ALL,Y,Y,0,0,N,,0,,,,,0,0,,,
11232,MUS, 415G,7707,20,CRSE,0,0,CO,,,,,,,,SMPL,11161,ALL,Y,Y,0,0,Y,,0,AND,(,,,0,0,,,
11232,MUS, 415G,7707,30,CRSE,0,0,CO,,,,,,,,SMPL,11164,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,40,CRSE,0,0,CO,,,,,,,,SMPL,11165,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,50,CRSE,0,0,CO,,,,,,,,SMPL,11166,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,60,CRSE,0,0,CO,,,,,,,,SMPL,11167,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,70,CRSE,0,0,CO,,,,,,,,SMPL,11168,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,80,CRSE,0,0,CO,,,,,,,,SMPL,11223,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,90,CRSE,0,0,CO,,,,,,,,SMPL,11224,ALL,Y,Y,0,0,Y,,0,OR,,,,0,0,,,
11232,MUS, 415G,7707,100,CRSE,0,0,CO,,,,,,,,SMPL,11246,ALL,Y,Y,0,0,Y,,0,OR,),,,0,0,,,
11233,MUS, 415H,7708,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11234,MUS, 415I,7709,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
11235,MUS, 415J,7710,10,COND,0,0,,,PL,NE,,,,,SMPL,,ALL,Y,Y,0,0,,,0,,,,,0,0,,,
